Date,Market Cap,Volume,Open,Close
9/21/2016,"$9,462,412,680 ","$1,589,139,471 ",$595.84 ,$594.96 
9/20/2016,"$9,650,615,110 ","$953,214,316 ",$607.77 ,$595.84 
9/19/2016,"$9,663,034,352 ","$1,272,958,790 ",$608.62 ,$607.77 
9/18/2016,"$9,664,864,143 ","$1,306,045,902 ",$608.80 ,$608.62 
9/17/2016,"$9,609,021,664 ","$531,090,440 ",$605.34 ,$608.80 
9/16/2016,"$9,627,042,762 ","$546,585,886 ",$606.55 ,$605.34 
9/15/2016,"$9,610,607,639 ","$549,080,255 ",$605.58 ,$606.55 
9/14/2016,"$9,654,573,080 ","$619,105,286 ",$608.43 ,$605.58 
9/13/2016,"$9,625,199,431 ","$699,782,155 ",$606.65 ,$608.43 
9/12/2016,"$9,611,117,069 ","$973,866,199 ",$605.83 ,$606.65 
9/11/2016,"$9,601,743,135 ","$1,228,662,231 ",$605.32 ,$605.83 
9/10/2016,"$9,881,939,361 ","$586,796,233 ",$623.06 ,$605.32 
9/9/2016,"$9,862,631,721 ","$850,137,525 ",$621.91 ,$623.06 
9/8/2016,"$9,917,920,560 ","$1,600,702,239 ",$625.47 ,$621.91 
9/7/2016,"$9,740,198,080 ","$597,124,133 ",$614.33 ,$625.47 
9/6/2016,"$9,681,336,387 ","$560,341,027 ",$610.68 ,$614.33 
9/5/2016,"$9,616,262,727 ","$618,185,193 ",$606.64 ,$610.68 
9/4/2016,"$9,647,700,437 ","$884,434,074 ",$608.69 ,$606.64 
9/3/2016,"$9,448,393,430 ","$561,496,915 ",$596.20 ,$608.69 
9/2/2016,"$9,095,188,851 ","$378,500,485 ",$573.96 ,$596.20 
9/1/2016,"$9,056,523,460 ","$356,532,608 ",$571.59 ,$573.96 
8/31/2016,"$9,058,256,695 ","$335,483,654 ",$571.76 ,$571.59 
8/30/2016,"$9,125,715,540 ","$414,583,282 ",$576.08 ,$571.76 
8/29/2016,"$9,068,122,329 ","$381,390,187 ",$572.51 ,$576.08 
8/28/2016,"$9,083,223,370 ","$339,737,296 ",$573.53 ,$572.51 
8/27/2016,"$9,003,730,819 ","$445,311,513 ",$568.58 ,$573.53 
8/26/2016,"$9,153,633,134 ","$338,221,515 ",$578.10 ,$568.58 
8/25/2016,"$9,121,223,052 ","$401,309,291 ",$576.12 ,$578.10 
8/24/2016,"$9,148,400,142 ","$366,732,500 ",$577.89 ,$576.12 
8/23/2016,"$9,212,472,966 ","$602,216,569 ",$582.00 ,$577.89 
8/22/2016,"$9,262,302,917 ","$391,991,120 ",$585.22 ,$582.00 
8/21/2016,"$9,187,908,144 ","$397,848,571 ",$580.59 ,$585.22 
8/20/2016,"$9,208,301,152 ","$449,090,941 ",$581.95 ,$580.59 
8/19/2016,"$9,073,411,772 ","$404,401,761 ",$573.49 ,$581.95 
8/18/2016,"$9,053,050,627 ","$448,162,730 ",$572.27 ,$573.49 
8/17/2016,"$9,039,235,991 ","$509,828,615 ",$571.46 ,$572.27 
8/16/2016,"$9,145,336,947 ","$665,471,811 ",$578.22 ,$571.46 
8/15/2016,"$8,978,508,770 ","$689,576,137 ",$567.73 ,$578.22 
8/14/2016,"$9,024,984,100 ","$800,709,328 ",$570.74 ,$567.73 
8/13/2016,"$9,241,013,898 ","$528,917,330 ",$584.47 ,$570.74 
8/12/2016,"$9,272,434,001 ","$332,148,000 ",$586.53 ,$584.47 
8/11/2016,"$9,288,488,902 ","$332,761,749 ",$587.61 ,$586.53 
8/10/2016,"$9,361,030,949 ","$787,203,551 ",$592.27 ,$587.61 
8/9/2016,"$9,249,860,836 ","$764,158,462 ",$585.30 ,$592.27 
8/8/2016,"$9,334,500,359 ","$732,938,493 ",$590.71 ,$585.30 
8/7/2016,"$9,364,319,559 ","$1,119,146,427 ",$592.67 ,$590.71 
8/6/2016,"$9,283,768,001 ","$781,499,292 ",$587.63 ,$592.67 
8/5/2016,"$9,099,338,659 ","$730,357,921 ",$576.03 ,$587.63 
8/4/2016,"$9,107,192,616 ","$1,656,264,327 ",$576.60 ,$576.03 
8/3/2016,"$8,960,483,431 ","$2,497,221,231 ",$567.38 ,$576.60 
8/2/2016,"$8,165,924,599 ","$1,868,906,087 ",$517.13 ,$567.38 
8/1/2016,"$9,564,059,424 ","$1,099,193,369 ",$605.75 ,$517.13 
7/31/2016,"$9,847,086,966 ","$1,034,681,070 ",$623.75 ,$605.75 
7/30/2016,"$10,332,176,091 ","$381,261,251 ",$654.55 ,$623.75 
7/29/2016,"$10,375,300,169 ","$498,459,288 ",$657.34 ,$654.55 
7/28/2016,"$10,351,218,168 ","$590,272,473 ",$655.89 ,$657.34 
7/27/2016,"$10,345,876,482 ","$701,731,383 ",$655.62 ,$655.89 
7/26/2016,"$10,276,898,044 ","$704,328,936 ",$651.31 ,$655.62 
7/25/2016,"$10,326,505,496 ","$571,897,924 ",$654.52 ,$651.31 
7/24/2016,"$10,425,364,937 ","$628,152,932 ",$660.85 ,$654.52 
7/23/2016,"$10,338,768,243 ","$749,951,409 ",$655.42 ,$660.85 
7/22/2016,"$10,269,410,782 ","$744,993,482 ",$651.09 ,$655.42 
7/21/2016,"$10,493,517,599 ","$651,736,588 ",$665.36 ,$651.09 
7/20/2016,"$10,579,131,342 ","$718,486,386 ",$670.89 ,$665.36 
7/19/2016,"$10,636,194,258 ","$721,148,318 ",$674.56 ,$670.89 
7/18/2016,"$10,638,777,020 ","$951,136,968 ",$674.79 ,$674.56 
7/17/2016,"$10,694,420,116 ","$878,701,509 ",$678.39 ,$674.79 
7/16/2016,"$10,458,476,977 ","$583,921,220 ",$663.50 ,$678.39 
7/15/2016,"$10,491,679,653 ","$915,530,670 ",$665.69 ,$663.50 
7/14/2016,"$10,394,281,929 ","$907,126,119 ",$659.58 ,$665.69 
7/13/2016,"$10,370,703,851 ","$930,971,251 ",$658.15 ,$659.58 
7/12/2016,"$10,571,303,712 ","$1,085,661,832 ",$670.95 ,$658.15 
7/11/2016,"$10,225,531,861 ","$969,355,597 ",$649.07 ,$670.95 
7/10/2016,"$10,244,077,501 ","$1,043,956,725 ",$650.32 ,$649.07 
7/9/2016,"$10,298,813,662 ","$1,734,638,027 ",$653.87 ,$650.32 
7/8/2016,"$10,483,645,176 ","$1,407,424,927 ",$665.74 ,$653.87 
7/7/2016,"$10,054,273,625 ","$2,122,556,833 ",$638.62 ,$665.74 
7/6/2016,"$10,639,167,836 ","$1,193,299,158 ",$675.92 ,$638.62 
7/5/2016,"$10,504,760,880 ","$1,363,651,289 ",$667.53 ,$675.92 
7/4/2016,"$10,678,148,802 ","$1,647,219,063 ",$678.70 ,$667.53 
7/3/2016,"$10,456,041,581 ","$1,980,745,475 ",$664.75 ,$678.70 
7/2/2016,"$10,897,332,419 ","$1,369,565,986 ",$693.05 ,$664.75 
7/1/2016,"$10,654,888,849 ","$1,520,646,626 ",$677.71 ,$693.05 
6/30/2016,"$10,556,309,174 ","$1,557,452,115 ",$671.62 ,$677.71 
6/29/2016,"$10,016,780,634 ","$1,478,192,306 ",$637.44 ,$671.62 
6/28/2016,"$10,162,291,636 ","$1,557,753,995 ",$646.84 ,$637.44 
6/27/2016,"$10,182,702,232 ","$1,893,446,211 ",$648.30 ,$646.84 
6/26/2016,"$9,882,102,247 ","$1,973,414,930 ",$629.31 ,$648.30 
6/25/2016,"$10,456,807,082 ","$2,165,368,589 ",$666.06 ,$629.31 
6/24/2016,"$10,381,264,326 ","$2,819,565,197 ",$661.42 ,$666.06 
6/23/2016,"$9,779,539,537 ","$2,950,728,709 ",$623.21 ,$661.42 
6/22/2016,"$9,286,122,276 ","$2,116,429,838 ",$591.90 ,$623.21 
6/21/2016,"$10,430,819,686 ","$2,616,450,205 ",$665.00 ,$591.90 
6/20/2016,"$11,512,940,800 ","$1,274,257,071 ",$734.16 ,$665.00 
6/19/2016,"$11,978,503,075 ","$1,440,147,059 ",$764.05 ,$734.16 
6/18/2016,"$11,861,509,350 ","$1,639,977,543 ",$756.80 ,$764.05 
6/17/2016,"$11,742,908,608 ","$2,089,119,189 ",$749.42 ,$756.80 
6/16/2016,"$11,991,494,583 ","$2,295,279,423 ",$765.46 ,$749.42 
6/15/2016,"$10,857,217,290 ","$1,111,645,976 ",$693.23 ,$765.46 
6/14/2016,"$10,740,428,206 ","$1,295,617,504 ",$685.93 ,$693.23 
6/13/2016,"$11,025,583,302 ","$1,929,369,214 ",$704.29 ,$685.93 
6/12/2016,"$10,512,767,357 ","$2,134,843,167 ",$671.71 ,$704.29 
6/11/2016,"$9,352,955,399 ","$567,638,086 ",$597.75 ,$671.71 
6/10/2016,"$9,060,944,980 ","$574,507,838 ",$579.23 ,$597.75 
6/9/2016,"$9,033,585,758 ","$570,784,842 ",$577.61 ,$579.23 
6/8/2016,"$9,117,713,570 ","$625,927,308 ",$583.14 ,$577.61 
6/7/2016,"$9,033,842,182 ","$995,595,870 ",$577.91 ,$583.14 
6/6/2016,"$9,151,383,511 ","$850,291,007 ",$585.56 ,$577.91 
6/5/2016,"$8,975,651,028 ","$980,649,173 ",$574.48 ,$585.56 
6/4/2016,"$8,958,404,429 ","$1,014,758,654 ",$573.53 ,$574.48 
6/3/2016,"$8,908,568,259 ","$947,549,857 ",$570.44 ,$573.53 
6/2/2016,"$8,413,013,020 ","$655,601,896 ",$538.83 ,$570.44 
6/1/2016,"$8,416,291,167 ","$864,207,753 ",$539.17 ,$538.83 
5/31/2016,"$8,293,336,920 ","$976,889,071 ",$531.41 ,$539.17 
5/30/2016,"$8,335,577,206 ","$1,027,238,918 ",$534.22 ,$531.41 
5/29/2016,"$8,182,390,025 ","$2,265,760,455 ",$524.62 ,$534.22 
5/28/2016,"$8,243,121,752 ","$2,308,852,892 ",$528.55 ,$524.62 
5/27/2016,"$7,388,724,420 ","$1,609,915,744 ",$473.86 ,$528.55 
5/26/2016,"$7,073,262,178 ","$772,901,620 ",$453.73 ,$473.86 
5/25/2016,"$6,998,825,287 ","$593,928,755 ",$449.05 ,$453.73 
5/24/2016,"$6,945,849,972 ","$423,917,608 ",$445.77 ,$449.05 
5/23/2016,"$6,903,990,658 ","$378,979,422 ",$443.18 ,$445.77 
5/22/2016,"$6,831,902,516 ","$369,986,913 ",$438.68 ,$443.18 
5/21/2016,"$6,899,543,980 ","$382,669,886 ",$443.15 ,$438.68 
5/20/2016,"$6,878,428,608 ","$644,225,135 ",$441.89 ,$443.15 
5/19/2016,"$6,855,767,039 ","$626,926,268 ",$440.54 ,$441.89 
5/18/2016,"$7,054,124,066 ","$382,814,030 ",$453.37 ,$440.54 
5/17/2016,"$7,037,627,800 ","$456,208,619 ",$452.42 ,$453.37 
5/16/2016,"$7,074,393,585 ","$649,625,052 ",$454.89 ,$452.42 
5/15/2016,"$7,118,621,365 ","$514,727,784 ",$457.84 ,$454.89 
5/14/2016,"$7,080,714,422 ","$540,603,401 ",$455.50 ,$457.84 
5/13/2016,"$7,086,941,589 ","$489,812,072 ",$456.01 ,$455.50 
5/12/2016,"$7,065,405,649 ","$697,010,377 ",$454.73 ,$456.01 
5/11/2016,"$7,024,148,586 ","$672,525,014 ",$452.18 ,$454.73 
5/10/2016,"$6,993,799,201 ","$1,121,093,827 ",$450.33 ,$452.18 
5/9/2016,"$7,169,395,601 ","$892,533,004 ",$461.75 ,$450.33 
5/8/2016,"$7,129,139,993 ","$640,880,145 ",$459.28 ,$461.75 
5/7/2016,"$7,126,736,757 ","$418,352,341 ",$459.25 ,$459.28 
5/6/2016,"$7,161,803,490 ","$892,002,595 ",$461.62 ,$459.25 
5/5/2016,"$6,962,982,235 ","$547,921,246 ",$448.92 ,$461.62 
5/4/2016,"$6,933,273,129 ","$430,680,620 ",$447.12 ,$448.92 
5/3/2016,"$6,980,741,978 ","$460,396,814 ",$450.30 ,$447.12 
5/2/2016,"$6,888,908,380 ","$679,795,242 ",$444.49 ,$450.30 
5/1/2016,"$7,012,822,522 ","$394,606,186 ",$452.59 ,$444.49 
4/30/2016,"$6,938,342,200 ","$577,836,729 ",$447.90 ,$452.59 
4/29/2016,"$7,070,940,369 ","$683,291,625 ",$456.57 ,$447.90 
4/28/2016,"$6,957,889,603 ","$1,497,339,511 ",$449.38 ,$456.57 
4/27/2016,"$6,885,300,361 ","$1,344,104,894 ",$444.79 ,$449.38 
4/26/2016,"$7,240,796,777 ","$1,278,134,939 ",$467.86 ,$444.79 
4/25/2016,"$7,123,685,300 ","$1,607,304,204 ",$460.47 ,$467.86 
4/24/2016,"$7,114,859,335 ","$1,609,960,187 ",$459.92 ,$460.47 
4/23/2016,"$6,987,975,324 ","$835,075,483 ",$451.82 ,$459.92 
4/22/2016,"$6,919,439,821 ","$1,244,399,315 ",$447.49 ,$451.82 
4/21/2016,"$6,973,348,482 ","$1,340,299,673 ",$451.08 ,$447.49 
4/20/2016,"$6,830,010,642 ","$1,101,674,781 ",$441.92 ,$451.08 
4/19/2016,"$6,742,483,781 ","$674,540,887 ",$436.37 ,$441.92 
4/18/2016,"$6,619,389,286 ","$549,297,574 ",$428.51 ,$436.37 
4/17/2016,"$6,610,502,491 ","$528,907,575 ",$428.03 ,$428.51 
4/16/2016,"$6,653,836,775 ","$743,886,907 ",$430.94 ,$428.03 
4/15/2016,"$6,637,309,898 ","$841,700,527 ",$429.97 ,$430.94 
4/14/2016,"$6,558,071,166 ","$616,490,738 ",$424.93 ,$429.97 
4/13/2016,"$6,546,120,648 ","$785,800,596 ",$424.27 ,$424.93 
4/12/2016,"$6,573,884,543 ","$1,182,165,394 ",$426.18 ,$424.27 
4/11/2016,"$6,516,847,462 ","$710,470,937 ",$422.58 ,$426.18 
4/10/2016,"$6,492,839,084 ","$484,836,964 ",$421.13 ,$422.58 
4/9/2016,"$6,413,012,926 ","$791,269,617 ",$416.15 ,$421.13 
4/8/2016,"$6,448,380,946 ","$727,873,661 ",$418.47 ,$416.15 
4/7/2016,"$6,486,917,899 ","$593,936,633 ",$421.08 ,$418.47 
4/6/2016,"$6,494,387,878 ","$527,136,258 ",$421.66 ,$421.08 
4/5/2016,"$6,508,054,062 ","$541,558,101 ",$422.65 ,$421.66 
4/4/2016,"$6,456,959,981 ","$525,611,740 ",$419.44 ,$422.65 
4/3/2016,"$6,435,354,873 ","$429,476,810 ",$418.19 ,$419.44 
4/2/2016,"$6,457,346,881 ","$633,704,454 ",$419.67 ,$418.19 
4/1/2016,"$6,410,999,714 ","$447,338,223 ",$416.75 ,$419.67 
3/31/2016,"$6,388,090,245 ","$1,432,304,099 ",$415.37 ,$416.75 
3/30/2016,"$6,344,204,936 ","$2,387,281,658 ",$412.60 ,$415.37 
3/29/2016,"$6,388,027,424 ","$2,681,866,389 ",$415.55 ,$412.60 
3/28/2016,"$6,497,115,017 ","$2,155,194,926 ",$422.76 ,$415.55 
3/27/2016,"$6,535,264,077 ","$2,326,287,424 ",$425.35 ,$422.76 
3/26/2016,"$6,401,148,697 ","$1,604,214,632 ",$416.71 ,$425.35 
3/25/2016,"$6,384,534,070 ","$1,933,831,282 ",$415.74 ,$416.71 
3/24/2016,"$6,369,854,280 ","$2,021,330,255 ",$414.88 ,$415.74 
3/23/2016,"$6,417,382,985 ","$1,985,257,305 ",$418.08 ,$414.88 
3/22/2016,"$6,389,481,378 ","$2,041,042,450 ",$416.36 ,$418.08 
3/21/2016,"$6,307,102,004 ","$2,250,456,010 ",$411.09 ,$416.36 
3/20/2016,"$6,317,806,513 ","$1,440,329,762 ",$411.88 ,$411.09 
3/19/2016,"$6,237,403,576 ","$1,764,836,350 ",$406.74 ,$411.88 
3/18/2016,"$6,259,667,304 ","$2,438,769,296 ",$408.28 ,$406.74 
3/17/2016,"$6,413,413,020 ","$1,743,173,853 ",$418.40 ,$408.28 
3/16/2016,"$6,383,495,146 ","$1,895,643,174 ",$416.54 ,$418.40 
3/15/2016,"$6,367,983,806 ","$2,111,129,338 ",$415.64 ,$416.54 
3/14/2016,"$6,350,177,716 ","$1,803,876,534 ",$414.59 ,$415.64 
3/13/2016,"$6,316,587,497 ","$1,845,648,236 ",$412.49 ,$414.59 
3/12/2016,"$6,289,332,500 ","$2,292,018,374 ",$410.80 ,$412.49 
3/11/2016,"$6,417,916,284 ","$2,440,375,017 ",$419.30 ,$410.80 
3/10/2016,"$6,370,256,294 ","$2,166,212,980 ",$416.29 ,$419.30 
3/9/2016,"$6,307,800,374 ","$1,705,210,743 ",$412.32 ,$416.29 
3/8/2016,"$6,299,329,213 ","$1,845,168,034 ",$411.88 ,$412.32 
3/7/2016,"$6,326,260,440 ","$2,361,080,396 ",$413.74 ,$411.88 
3/6/2016,"$6,189,869,498 ","$2,521,764,887 ",$404.91 ,$413.74 
3/5/2016,"$6,071,173,237 ","$2,766,255,767 ",$397.24 ,$404.91 
3/4/2016,"$6,255,529,066 ","$2,408,874,554 ",$409.41 ,$397.24 
3/3/2016,"$6,418,406,145 ","$2,737,847,218 ",$420.17 ,$409.41 
3/2/2016,"$6,482,862,266 ","$2,052,408,229 ",$424.49 ,$420.17 
3/1/2016,"$6,586,086,154 ","$2,515,777,834 ",$431.37 ,$424.49 
2/29/2016,"$6,669,535,766 ","$1,847,224,331 ",$436.92 ,$431.37 
2/28/2016,"$6,605,163,875 ","$546,124,186 ",$432.80 ,$436.92 
2/27/2016,"$6,593,663,290 ","$595,150,632 ",$432.14 ,$432.80 
2/26/2016,"$6,514,156,583 ","$58,325,278 ",$427.03 ,$432.14 
2/25/2016,"$6,453,391,535 ","$1,416,389,937 ",$423.14 ,$427.03 
2/24/2016,"$6,452,416,826 ","$1,457,408,416 ",$423.19 ,$423.14 
2/23/2016,"$6,407,178,256 ","$1,465,084,347 ",$420.30 ,$423.19 
2/22/2016,"$6,672,478,907 ","$1,166,708,341 ",$437.80 ,$420.30 
2/21/2016,"$6,684,028,071 ","$1,506,908,217 ",$438.65 ,$437.80 
2/20/2016,"$6,720,209,556 ","$1,385,245,440 ",$441.12 ,$438.65 
2/19/2016,"$6,387,331,883 ","$601,898,504 ",$419.38 ,$441.12 
2/18/2016,"$6,417,045,472 ","$1,445,224,879 ",$421.42 ,$419.38 
2/17/2016,"$6,345,582,495 ","$1,296,165,324 ",$416.85 ,$421.42 
2/16/2016,"$6,194,279,970 ","$1,111,797,900 ",$407.01 ,$416.85 
2/15/2016,"$6,076,721,221 ","$1,388,195,100 ",$399.38 ,$407.01 
2/14/2016,"$6,147,686,974 ","$1,319,015,073 ",$404.14 ,$399.38 
2/13/2016,"$5,937,412,022 ","$740,171,995 ",$390.42 ,$404.14 
2/12/2016,"$5,818,750,496 ","$658,159,245 ",$382.72 ,$390.42 
2/11/2016,"$5,730,998,807 ","$503,979,335 ",$377.06 ,$382.72 
2/10/2016,"$5,771,368,715 ","$814,090,888 ",$379.83 ,$377.06 
2/9/2016,"$5,679,902,055 ","$465,479,007 ",$373.91 ,$379.83 
2/8/2016,"$5,636,117,688 ","$542,257,471 ",$371.14 ,$373.91 
2/7/2016,"$5,701,239,913 ","$551,083,227 ",$375.52 ,$371.14 
2/6/2016,"$5,690,251,854 ","$979,578,026 ",$374.90 ,$375.52 
2/5/2016,"$5,852,736,452 ","$1,099,201,402 ",$385.73 ,$374.90 
2/4/2016,"$5,891,023,100 ","$1,068,491,901 ",$388.38 ,$385.73 
2/3/2016,"$5,582,278,352 ","$701,511,711 ",$368.12 ,$388.38 
2/2/2016,"$5,652,529,733 ","$669,492,001 ",$372.87 ,$368.12 
2/1/2016,"$5,623,172,735 ","$1,028,395,381 ",$371.04 ,$372.87 
1/31/2016,"$5,520,342,696 ","$795,209,373 ",$364.35 ,$371.04 
1/30/2016,"$5,709,052,773 ","$926,767,404 ",$376.92 ,$364.35 
1/29/2016,"$5,737,400,249 ","$1,378,222,858 ",$378.91 ,$376.92 
1/28/2016,"$5,745,544,310 ","$1,144,817,696 ",$379.55 ,$378.91 
1/27/2016,"$5,968,224,752 ","$1,023,661,370 ",$394.49 ,$379.55 
1/26/2016,"$5,937,437,390 ","$1,231,352,757 ",$392.46 ,$394.49 
1/25/2016,"$5,934,195,570 ","$1,332,190,241 ",$392.33 ,$392.46 
1/24/2016,"$6,094,932,221 ","$1,458,284,444 ",$403.06 ,$392.33 
1/23/2016,"$5,889,248,377 ","$755,378,842 ",$389.64 ,$403.06 
1/22/2016,"$5,700,897,323 ","$1,626,853,796 ",$377.21 ,$389.64 
1/21/2016,"$6,161,646,249 ","$1,484,721,462 ",$407.82 ,$377.21 
1/20/2016,"$6,326,929,406 ","$1,674,254,290 ",$418.85 ,$407.82 
1/19/2016,"$5,723,770,826 ","$1,157,108,221 ",$379.02 ,$418.85 
1/18/2016,"$5,814,809,591 ","$1,357,696,059 ",$385.13 ,$379.02 
1/17/2016,"$5,830,189,311 ","$1,476,285,801 ",$386.36 ,$385.13 
1/16/2016,"$5,806,905,133 ","$1,710,583,688 ",$384.81 ,$386.36 
1/15/2016,"$5,519,407,460 ","$1,576,734,614 ",$365.91 ,$384.81 
1/14/2016,"$6,474,583,370 ","$1,266,295,629 ",$429.24 ,$365.91 
1/13/2016,"$6,516,499,236 ","$1,584,488,641 ",$432.12 ,$429.24 
1/12/2016,"$6,721,027,667 ","$888,588,585 ",$445.79 ,$432.12 
1/11/2016,"$6,757,695,468 ","$1,182,725,806 ",$448.35 ,$445.79 
1/10/2016,"$6,738,604,517 ","$1,361,099,090 ",$447.21 ,$448.35 
1/9/2016,"$6,759,240,199 ","$1,085,553,694 ",$448.71 ,$447.21 
1/8/2016,"$6,847,658,074 ","$1,501,742,594 ",$454.70 ,$448.71 
1/7/2016,"$6,870,164,692 ","$1,637,948,558 ",$456.43 ,$454.70 
1/6/2016,"$6,492,499,351 ","$833,341,869 ",$431.34 ,$456.43 
1/5/2016,"$6,502,628,563 ","$758,209,346 ",$432.12 ,$431.34 
1/4/2016,"$6,522,334,778 ","$1,021,957,723 ",$433.53 ,$432.12 
1/3/2016,"$6,470,199,430 ","$984,185,980 ",$430.20 ,$433.53 
1/2/2016,"$6,530,688,608 ","$769,869,068 ",$434.33 ,$430.20 
1/1/2016,"$6,530,621,624 ","$1,338,781,511 ",$434.43 ,$434.33 
12/31/2015,"$6,479,728,151 ","$1,310,033,275 ",$431.14 ,$434.43 
12/30/2015,"$6,413,208,735 ","$1,227,648,166 ",$426.81 ,$431.14 
12/29/2015,"$6,491,698,546 ","$1,176,234,727 ",$432.15 ,$426.81 
12/28/2015,"$6,318,056,014 ","$1,310,931,885 ",$420.71 ,$432.15 
12/27/2015,"$6,364,767,558 ","$1,378,749,291 ",$423.93 ,$420.71 
12/26/2015,"$6,260,008,700 ","$1,725,069,506 ",$417.09 ,$423.93 
12/25/2015,"$6,838,203,626 ","$1,058,738,142 ",$455.74 ,$417.09 
12/24/2015,"$6,823,821,081 ","$1,418,671,442 ",$454.91 ,$455.74 
12/23/2015,"$6,640,942,255 ","$955,949,148 ",$442.82 ,$454.91 
12/22/2015,"$6,540,512,247 ","$1,296,402,582 ",$436.24 ,$442.82 
12/21/2015,"$6,562,505,170 ","$1,416,880,180 ",$437.81 ,$436.24 
12/20/2015,"$6,610,549,658 ","$1,175,787,491 ",$441.13 ,$437.81 
12/19/2015,"$6,922,223,917 ","$556,941,127 ",$462.05 ,$441.13 
12/18/2015,"$6,946,908,499 ","$1,135,226,734 ",$463.82 ,$462.05 
12/17/2015,"$6,834,975,642 ","$1,302,614,351 ",$456.47 ,$463.82 
12/16/2015,"$6,794,808,884 ","$896,686,370 ",$453.91 ,$456.47 
12/15/2015,"$6,958,907,660 ","$1,555,251,795 ",$465.00 ,$453.91 
12/14/2015,"$6,631,778,542 ","$1,497,157,324 ",$443.28 ,$465.00 
12/13/2015,"$6,517,994,663 ","$1,484,344,616 ",$435.82 ,$443.28 
12/12/2015,"$6,502,593,548 ","$1,745,413,357 ",$434.90 ,$435.82 
12/11/2015,"$6,762,812,524 ","$1,623,480,958 ",$452.41 ,$434.90 
12/10/2015,"$6,230,407,268 ","$1,275,837,073 ",$416.91 ,$452.41 
12/9/2015,"$6,235,070,986 ","$1,528,970,868 ",$417.37 ,$416.91 
12/8/2015,"$6,167,016,641 ","$954,462,002 ",$412.93 ,$417.37 
12/7/2015,"$5,887,868,033 ","$1,282,263,557 ",$394.36 ,$412.93 
12/6/2015,"$5,881,283,994 ","$1,512,626,610 ",$394.01 ,$394.36 
12/5/2015,"$5,829,507,440 ","$1,426,331,736 ",$390.65 ,$394.01 
12/4/2015,"$5,411,894,144 ","$1,039,912,870 ",$362.77 ,$390.65 
12/3/2015,"$5,383,466,481 ","$1,149,814,390 ",$360.95 ,$362.77 
12/2/2015,"$5,350,373,990 ","$1,153,668,372 ",$358.82 ,$360.95 
12/1/2015,"$5,417,967,322 ","$523,072,118 ",$363.45 ,$358.82 
11/30/2015,"$5,637,217,099 ","$1,299,027,009 ",$378.27 ,$363.45 
11/29/2015,"$5,534,688,266 ","$921,927,632 ",$371.49 ,$378.27 
11/28/2015,"$5,305,804,456 ","$667,783,122 ",$356.21 ,$371.49 
11/27/2015,"$5,346,023,826 ","$895,711,316 ",$359.01 ,$356.21 
11/26/2015,"$5,303,722,123 ","$1,237,550,808 ",$356.25 ,$359.01 
11/25/2015,"$4,884,311,516 ","$714,595,230 ",$328.17 ,$356.25 
11/24/2015,"$4,761,183,527 ","$103,800,162 ",$319.98 ,$328.17 
11/23/2015,"$4,802,404,204 ","$188,739,479 ",$322.83 ,$319.98 
11/22/2015,"$4,809,449,591 ","$167,053,005 ",$323.40 ,$322.83 
11/21/2015,"$4,834,317,690 ","$199,949,522 ",$325.16 ,$323.40 
11/20/2015,"$4,777,269,084 ","$123,560,944 ",$321.42 ,$325.16 
11/19/2015,"$4,837,533,520 ","$206,391,901 ",$325.57 ,$321.42 
11/18/2015,"$4,983,266,453 ","$185,981,663 ",$335.45 ,$325.57 
11/17/2015,"$4,976,968,039 ","$236,625,919 ",$335.11 ,$335.45 
11/16/2015,"$4,919,473,734 ","$239,442,893 ",$331.35 ,$335.11 
11/15/2015,"$4,757,160,339 ","$237,800,139 ",$320.48 ,$331.35 
11/14/2015,"$4,919,391,965 ","$131,135,196 ",$331.50 ,$320.48 
11/13/2015,"$5,005,284,729 ","$414,918,018 ",$337.37 ,$331.50 
11/12/2015,"$5,012,582,356 ","$546,923,067 ",$337.96 ,$337.37 
11/11/2015,"$4,537,161,821 ","$572,707,253 ",$305.98 ,$337.96 
11/10/2015,"$4,993,780,087 ","$620,473,336 ",$336.87 ,$305.98 
11/9/2015,"$5,641,277,305 ","$420,137,368 ",$380.64 ,$336.87 
11/8/2015,"$5,504,396,533 ","$264,157,490 ",$371.50 ,$380.64 
11/7/2015,"$5,733,490,750 ","$462,741,972 ",$387.06 ,$371.50 
11/6/2015,"$5,521,254,799 ","$770,242,854 ",$372.83 ,$387.06 
11/5/2015,"$5,736,789,622 ","$913,505,445 ",$387.47 ,$372.83 
11/4/2015,"$5,985,308,849 ","$984,425,382 ",$404.36 ,$387.47 
11/3/2015,"$5,893,149,470 ","$987,283,928 ",$398.24 ,$404.36 
11/2/2015,"$5,189,223,756 ","$636,690,229 ",$350.77 ,$398.24 
11/1/2015,"$4,806,796,483 ","$582,434,357 ",$325.00 ,$350.77 
10/31/2015,"$4,617,510,890 ","$321,997,492 ",$312.28 ,$325.00 
10/30/2015,"$4,816,269,545 ","$843,340,993 ",$325.80 ,$312.28 
10/29/2015,"$4,639,133,967 ","$543,163,761 ",$313.91 ,$325.80 
10/28/2015,"$4,486,177,629 ","$387,209,571 ",$303.64 ,$313.91 
10/27/2015,"$4,354,732,831 ","$329,397,534 ",$294.81 ,$303.64 
10/26/2015,"$4,215,884,952 ","$221,583,939 ",$285.52 ,$294.81 
10/25/2015,"$4,203,955,930 ","$336,860,320 ",$284.75 ,$285.52 
